PUNTO,0%,10%,20%,25%,30%,40%,50%,60%,70%,75%,80%,90%,100%
244,0.216666667,15.03333333,15.03333333,15.03333333,15.05,15.05,15.06666667,15.06666667,15.08333333,15.08333333,15.13333333,60.05,2134.083333
241,0.266666667,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.15,68.83666667,2477.483333
239,1.85,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.18333333,60.23333333,60.25,60.38166667,2178.85
240,2.333333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.11666667,60.15,60.2,61.68,2534.016667
242,1.366666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.1,60.11666667,60.36666667,2135.15
243,1.25,15.03333333,15.03333333,15.03333333,15.03333333,15.03333333,15.05,15.05,15.06666667,15.06666667,15.06666667,15.08333333,2474.516667
276,0.15,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.03333333,15.03333333,15.03333333,15.08333333,30.15
277,2.066666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.01666667,15.03333333,30.16666667
278,2.15,15.03333333,15.03333333,15.03333333,15.03333333,15.03333333,15.05,15.05,15.06666667,15.06666667,15.06666667,15.08333333,1153.716667
245,1.683333333,60.03333333,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.13333333,60.15,71.48333333,2163.933333
246,1.566666667,60,60.01666667,60.03333333,60.03333333,60.05,60.05,60.06666667,60.08333333,60.1,60.11666667,60.4,4139.316667
247,0.9,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.36666667,2217.283333
248,2.933333333,60.03333333,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.1,60.11666667,61.01666667,3643.066667
249,1.416666667,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.15,60.2,60.58333333,2163.366667
251,1.016666667,60.03333333,60.05,60.05,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.38333333,2998.666667
250,0.25,60.01666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.08333333,60.36666667,2123.65
279,2.6,3.38,4.1,4.6,4.76,7.253333333,9.633333333,10.90333333,13.56333333,16.23333333,17.26333333,20.80333333,38.46666667
302,1.216666667,60.01666667,60.03333333,60.03333333,60.03333333,60.05,60.06666667,60.06666667,60.08333333,60.1,60.11666667,60.26666667,2250.116667
281,3.233333333,60.01666667,60.01666667,60.01666667,60.01666667,60.03333333,60.03333333,60.05,60.06666667,60.06666667,60.08333333,60.61666667,8936.416667
273,0.266666667,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.35,60.35,60.35,60.36666667,60.5,23803.06667
272,0.666666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.11666667,2042.433333
274,1.083333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.36666667,28738.03333
275,0.85,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08166667,60.08333333,60.08333333,60.38333333,1204.1
282,5.016666667,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.13333333,2096.55
283,3.816666667,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.11666667,2104.433333
284,3.716666667,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.11666667,2101.366667
285,1.65,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.11666667,2101.283333
263,2.016666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.05,60.06666667,60.1,2284.65
262,1.466666667,60.01666667,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.08333333,2238.1
322,1.5,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.13333333,60.59166667,2302.366667
323,0.216666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.18166667,2219.5
324,3.6,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.1,60.11666667,60.48333333,8822.066667
328,0.45,60.03333333,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.13333333,60.16666667,61.96,107981.0333
329,0.416666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.1,6838.7
330,0.266666667,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.1,50192.45
327,1.733333333,60.08333333,60.11666667,60.23333333,60.28333333,60.55,60.56666667,60.6,60.75,60.76666667,60.78333333,61.355,16755.6
331,1.966666667,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.08333333,62.1,1143.45
326,2.383333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.15,2173.783333
30,20.66666667,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.13333333,60.74333333,9317.05
342,5.566666667,60.01666667,60.03333333,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,62.1,2231.866667
345,1.65,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.08333333,62.1,1206.85
343,7.066666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.08333333,62.11666667,1203.4
344,0.983333333,60.01666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.08333333,62.1,4147.166667
346,3.566666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.08333333,60.19333333,62.65,2153.383333
351,0.166666667,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.1,60.11666667,60.25,2281.9
347,0.166666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.13333333,2197.866667
348,0.166666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.13333333,2086.483333
